,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.125,0.125,0.125,0.125,0.12291666666666666,0.125,0.125,0.12708333333333333
fusiform-lh,0.125,0.125,0.125,0.125,0.12295081967213115,0.125,0.125,0.12704918032786885
inferiortemporal-lh,0.125,0.125,0.125,0.125,0.12295081967213115,0.125,0.125,0.12704918032786885
insula-lh,0.125,0.125,0.125,0.125,0.12295081967213115,0.125,0.125,0.12704918032786885
isthmuscingulate-rh,0.12526096033402923,0.12526096033402923,0.12526096033402923,0.12526096033402923,0.12317327766179541,0.12526096033402923,0.12526096033402923,0.12526096033402923
lingual-lh,0.125,0.125,0.125,0.125,0.12295081967213115,0.125,0.125,0.12704918032786885
parahippocampal-lh,0.125,0.125,0.125,0.125,0.12295081967213115,0.125,0.125,0.12704918032786885
rostralanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.12295081967213115,0.125,0.125,0.12704918032786885
