,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh
entorhinal-lh,0.1253731343283582,0.1253731343283582,0.12462686567164179,0.1248134328358209,0.1251865671641791,0.125,0.125,0.12462686567164179
fusiform-lh,0.1253725782414307,0.1253725782414307,0.12462742175856929,0.12481371087928465,0.12518628912071536,0.125,0.125,0.12462742175856929
inferiortemporal-lh,0.1253720238095238,0.1253720238095238,0.12462797619047619,0.1248139880952381,0.12518601190476192,0.125,0.125,0.12462797619047619
insula-lh,0.12537147102526003,0.12537147102526003,0.12462852897473997,0.12481426448736999,0.12518573551263001,0.125,0.125,0.12462852897473997
isthmuscingulate-rh,0.12539593814048816,0.12539593814048816,0.12465064281721633,0.12483696664803429,0.1252096143096702,0.12502329047885224,0.12502329047885224,0.12446431898639836
lingual-lh,0.1253725782414307,0.1253725782414307,0.12462742175856929,0.12481371087928465,0.12518628912071536,0.125,0.125,0.12462742175856929
parahippocampal-lh,0.1253725782414307,0.1253725782414307,0.12462742175856929,0.12481371087928465,0.12518628912071536,0.125,0.125,0.12462742175856929
rostralanteriorcingulate-lh,0.1252093023255814,0.1252093023255814,0.12483720930232559,0.12483720930232559,0.1250232558139535,0.1250232558139535,0.1250232558139535,0.12483720930232559
