,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.0,0.1440107671601615,0.14468371467025573,0.1426648721399731,0.14131897711978467,0.1386271870794078,0.1440107671601615,0.14468371467025573
fusiform-lh,0.0,0.1440107671601615,0.14468371467025573,0.1426648721399731,0.14131897711978467,0.1386271870794078,0.1440107671601615,0.14468371467025573
inferiortemporal-lh,0.0,0.1435374149659864,0.14421768707482993,0.1435374149659864,0.14081632653061224,0.1401360544217687,0.1435374149659864,0.14421768707482993
insula-lh,0.0,0.14382632293080055,0.14382632293080055,0.1417910447761194,0.14314789687924015,0.13975576662143827,0.14382632293080055,0.14382632293080055
isthmuscingulate-rh,0.0,0.14315496872828354,0.14315496872828354,0.14315496872828354,0.14176511466296038,0.14246004169562196,0.14315496872828354,0.14315496872828354
lingual-lh,0.0,0.1440107671601615,0.14468371467025573,0.1426648721399731,0.14131897711978467,0.1386271870794078,0.1440107671601615,0.14468371467025573
parahippocampal-lh,0.0,0.1441985244802146,0.1448692152917505,0.14218645204560698,0.14151576123407109,0.1381623071763917,0.1441985244802146,0.1448692152917505
