,caudalmiddlefrontal-rh,postcentral-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.1310344827586207,0.1310344827586207,0.12413793103448276,0.1206896551724138,0.13448275862068965,0.13448275862068965,0.1103448275862069,0.11379310344827587
postcentral-rh,0.13220338983050847,0.13220338983050847,0.12542372881355932,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.10847457627118644,0.11186440677966102
precentral-lh,0.13028169014084506,0.13028169014084506,0.1267605633802817,0.12323943661971831,0.13028169014084506,0.13028169014084506,0.11267605633802817,0.11619718309859155
rostralmiddlefrontal-lh,0.12773722627737227,0.12773722627737227,0.12773722627737227,0.12408759124087591,0.12773722627737227,0.12773722627737227,0.11678832116788321,0.12043795620437957
superiorfrontal-lh,0.13220338983050847,0.13220338983050847,0.12542372881355932,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.10847457627118644,0.11186440677966102
superiorfrontal-rh,0.13220338983050847,0.13220338983050847,0.12542372881355932,0.11864406779661017,0.13559322033898305,0.13559322033898305,0.10847457627118644,0.11186440677966102
superiortemporal-lh,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.12598425196850394,0.1220472440944882,0.1220472440944882
superiortemporal-rh,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12595419847328243,0.12213740458015267,0.12213740458015267
