,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1393188854489164,0.13003095975232198,0.1393188854489164,0.1393188854489164,0.1393188854489164,0.09907120743034056,0.07430340557275542,0.1393188854489164
inferiorparietal-rh,0.1357615894039735,0.1357615894039735,0.1357615894039735,0.1357615894039735,0.1357615894039735,0.10596026490066225,0.07947019867549669,0.1357615894039735
postcentral-rh,0.1393188854489164,0.13003095975232198,0.1393188854489164,0.1393188854489164,0.1393188854489164,0.09907120743034056,0.07430340557275542,0.1393188854489164
rostralmiddlefrontal-rh,0.1393188854489164,0.13003095975232198,0.1393188854489164,0.1393188854489164,0.1393188854489164,0.09907120743034056,0.07430340557275542,0.1393188854489164
superiorfrontal-lh,0.1393188854489164,0.13003095975232198,0.1393188854489164,0.1393188854489164,0.1393188854489164,0.09907120743034056,0.07430340557275542,0.1393188854489164
superiortemporal-lh,0.12863070539419086,0.12863070539419086,0.12863070539419086,0.12863070539419086,0.12863070539419086,0.12863070539419086,0.0995850622406639,0.12863070539419086
supramarginal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
supramarginal-rh,0.1393188854489164,0.13003095975232198,0.1393188854489164,0.1393188854489164,0.1393188854489164,0.09907120743034056,0.07430340557275542,0.1393188854489164
