,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.6153846153846154,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.01818181818181818,0.6181818181818182,0.0,0.0,0.0,0.0,0.36363636363636365,0.0
parsopercularis-lh,0.0,0.0,0.6521739130434783,0.13043478260869565,0.21739130434782608,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.20833333333333334,0.4166666666666667,0.20833333333333334,0.0,0.0,0.16666666666666666
rostralmiddlefrontal-rh,0.0,0.0,0.25,0.13636363636363635,0.6136363636363636,0.0,0.0,0.0
superiortemporal-lh,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.8666666666666667,0.0,0.0
superiortemporal-rh,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.48717948717948717,0.0
supramarginal-lh,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.625
