,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13636363636363635,0.13636363636363635,0.11789772727272728,0.11505681818181818,0.10511363636363637,0.13636363636363635,0.12642045454545456,0.12642045454545456
inferiorparietal-rh,0.13566433566433567,0.14125874125874127,0.11608391608391608,0.11328671328671329,0.1034965034965035,0.14125874125874127,0.12447552447552447,0.12447552447552447
parsopercularis-lh,0.1267387944358578,0.1267387944358578,0.1267387944358578,0.125193199381762,0.1143740340030912,0.1267387944358578,0.1267387944358578,0.1267387944358578
precentral-lh,0.12618296529968454,0.12618296529968454,0.12618296529968454,0.12618296529968454,0.1167192429022082,0.12618296529968454,0.12618296529968454,0.12618296529968454
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-lh,0.13604488078541374,0.1402524544179523,0.11640953716690042,0.11360448807854137,0.10378681626928471,0.1402524544179523,0.12482468443197756,0.12482468443197756
superiortemporal-lh,0.12979351032448377,0.12979351032448377,0.1224188790560472,0.11946902654867257,0.10914454277286136,0.12979351032448377,0.12979351032448377,0.12979351032448377
supramarginal-lh,0.12979351032448377,0.12979351032448377,0.1224188790560472,0.11946902654867257,0.10914454277286136,0.12979351032448377,0.12979351032448377,0.12979351032448377
