,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.1527777777777778,0.1527777777777778,0.1076388888888889,0.10069444444444445,0.0763888888888889,0.1527777777777778,0.1284722222222222,0.1284722222222222
inferiorparietal-rh,0.1490066225165563,0.16887417218543047,0.10264900662251655,0.09602649006622517,0.0728476821192053,0.16556291390728478,0.12251655629139073,0.12251655629139073
parsopercularis-lh,0.12987012987012986,0.12987012987012986,0.12987012987012986,0.12554112554112554,0.09523809523809523,0.12987012987012986,0.12987012987012986,0.12987012987012986
precentral-lh,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.12844036697247707,0.10091743119266056,0.12844036697247707,0.12844036697247707,0.12844036697247707
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-lh,0.1505016722408027,0.16387959866220736,0.10367892976588629,0.09698996655518395,0.07357859531772576,0.16387959866220736,0.12374581939799331,0.12374581939799331
superiortemporal-lh,0.13740458015267176,0.13740458015267176,0.1183206106870229,0.11068702290076336,0.08396946564885496,0.13740458015267176,0.13740458015267176,0.13740458015267176
supramarginal-lh,0.13740458015267176,0.13740458015267176,0.1183206106870229,0.11068702290076336,0.08396946564885496,0.13740458015267176,0.13740458015267176,0.13740458015267176
