,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.17763157894736842,0.17763157894736842,0.09210526315789473,0.07894736842105263,0.03289473684210526,0.17763157894736842,0.13157894736842105,0.13157894736842105
inferiorparietal-rh,0.17177914110429449,0.19631901840490798,0.08588957055214724,0.0736196319018405,0.03067484662576687,0.19631901840490798,0.12269938650306748,0.12269938650306748
parsopercularis-lh,0.1368421052631579,0.1368421052631579,0.1368421052631579,0.12631578947368421,0.05263157894736842,0.1368421052631579,0.1368421052631579,0.1368421052631579
precentral-lh,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.13414634146341464,0.06097560975609756,0.13414634146341464,0.13414634146341464,0.13414634146341464
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-lh,0.17391304347826086,0.19254658385093168,0.08695652173913043,0.07453416149068323,0.031055900621118012,0.19254658385093168,0.12422360248447205,0.12422360248447205
superiortemporal-lh,0.15079365079365079,0.15079365079365079,0.1111111111111111,0.09523809523809523,0.03968253968253968,0.15079365079365079,0.15079365079365079,0.15079365079365079
supramarginal-lh,0.15079365079365079,0.15079365079365079,0.1111111111111111,0.09523809523809523,0.03968253968253968,0.15079365079365079,0.15079365079365079,0.15079365079365079
