,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-rh,0.13452380952380952,0.13452380952380952,0.11904761904761904,0.11666666666666667,0.10833333333333334,0.13452380952380952,0.1261904761904762,0.1261904761904762
inferiorparietal-rh,0.13348946135831383,0.1405152224824356,0.117096018735363,0.11475409836065574,0.10655737704918032,0.13934426229508196,0.12412177985948478,0.12412177985948478
parsopercularis-lh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.1251596424010217,0.11621966794380588,0.12643678160919541,0.12643678160919541,0.12643678160919541
precentral-lh,0.12597402597402596,0.12597402597402596,0.12597402597402596,0.12597402597402596,0.11818181818181818,0.12597402597402596,0.12597402597402596,0.12597402597402596
rostralmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiorfrontal-lh,0.13396004700352526,0.13866039952996476,0.11750881316098707,0.11515863689776733,0.10693301997649823,0.13866039952996476,0.1245593419506463,0.1245593419506463
superiortemporal-lh,0.128992628992629,0.128992628992629,0.12285012285012285,0.12039312039312039,0.11179361179361179,0.128992628992629,0.128992628992629,0.128992628992629
supramarginal-lh,0.128992628992629,0.128992628992629,0.12285012285012285,0.12039312039312039,0.11179361179361179,0.128992628992629,0.128992628992629,0.128992628992629
