,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,0.8924050632911392,0.0,0.0,0.0,0.0,0.0,0.0,0.10759493670886076
Oz,0.0,0.3344262295081967,0.0,0.0,0.0,0.33278688524590166,0.33278688524590166,0.0
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.4523470839260313,0.4466571834992888,0.0,0.0,0.10099573257467995
PO3,0.0,0.0,0.0,0.45285714285714285,0.4471428571428571,0.0,0.0,0.1
PO4,0.0,0.3344262295081967,0.0,0.0,0.0,0.33278688524590166,0.33278688524590166,0.0
PO8,0.0,0.3344262295081967,0.0,0.0,0.0,0.33278688524590166,0.33278688524590166,0.0
AF8,0.07091469681397738,0.0,0.0,0.07399794450154162,0.07297019527235354,0.0,0.0,0.7821171634121274
