,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0,0.3684210526315789
PO3,0.0,0.0,0.0,0.3157894736842105,0.3157894736842105,0.0,0.0,0.3684210526315789
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.05825242718446602,0.05825242718446602,0.0,0.0,0.883495145631068
