,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,0.7719298245614035,0.0,0.0,0.0,0.0,0.0,0.0,0.22807017543859648
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.48
