,Fp1,P3,O2,Fp2,AF7,P1,P5,PO3
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.20909090909090908,0.0,0.0,0.7909090909090909,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.32989690721649484,0.33505154639175255,0.33505154639175255
P5,0.0,0.0,0.0,0.0,0.0,0.3282051282051282,0.3384615384615385,0.3333333333333333
PO3,0.0,0.0,0.0,0.0,0.0,0.3282051282051282,0.3384615384615385,0.3333333333333333
