,Fp1,P3,O2,Fp2,AF7,P1,P5,PO3
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.3346303501945525,0.3346303501945525,0.33073929961089493
P5,0.0,0.0,0.0,0.0,0.0,0.3346303501945525,0.3346303501945525,0.33073929961089493
PO3,0.0,0.0,0.0,0.0,0.0,0.3346303501945525,0.3346303501945525,0.33073929961089493
