,Fp1,P3,O2,Fp2,AF7,P1,P5,PO3
Fp1,0.5497382198952879,0.06348167539267016,0.03926701570680628,0.10732984293193717,0.07460732984293193,0.06086387434554974,0.05693717277486911,0.047774869109947646
P3,0.1240506329113924,0.7721518987341772,0.05822784810126582,0.006329113924050633,0.039240506329113925,0.0,0.0,0.0
O2,0.19032258064516128,0.14516129032258066,0.6483870967741936,0.016129032258064516,0.0,0.0,0.0,0.0
Fp2,0.19738406658739596,0.007134363852556481,0.007134363852556481,0.4661117717003567,0.28180737217598095,0.023781212841854936,0.016646848989298454,0.0
AF7,0.10516431924882629,0.02910798122065728,0.0,0.22253521126760564,0.5953051643192488,0.024413145539906103,0.018779342723004695,0.004694835680751174
P1,0.04599406528189911,0.0,0.0,0.009891196834817012,0.013353115727002967,0.3165182987141444,0.31008902077151335,0.30415430267062316
P5,0.0435,0.0,0.0,0.007,0.0105,0.3135,0.316,0.3095
PO3,0.037667698658410735,0.0,0.0,0.0,0.0030959752321981426,0.31785345717234265,0.31991744066047473,0.32146542827657376
