,Fp1,P3,O2,Fp2,AF7,P1,P5,PO3
Fp1,0.36151603498542273,0.0,0.0,0.0,0.0,0.21282798833819241,0.21282798833819241,0.21282798833819241
P3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.16590909090909092,0.0,0.0,0.0,0.0,0.2772727272727273,0.2772727272727273,0.27954545454545454
P5,0.16478555304740405,0.0,0.0,0.0,0.0,0.27765237020316025,0.27765237020316025,0.2799097065462754
PO3,0.16478555304740405,0.0,0.0,0.0,0.0,0.27765237020316025,0.27765237020316025,0.2799097065462754
