,Fp1,P3,O2,Fp2,AF7,P1,P5,PO3
Fp1,0.593607305936073,0.0,0.0,0.4063926940639269,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.5056179775280899,0.0,0.0,0.4943820224719101,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.3269230769230769,0.33653846153846156,0.33653846153846156
P5,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.34782608695652173,0.34782608695652173
PO3,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.34782608695652173,0.34782608695652173
