,P3,Oz,O2,P5,PO3,PO4,PO8,AF8
P3,0.7745901639344263,0.0,0.0,0.0,0.0,0.0,0.0,0.22540983606557377
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.5013123359580053,0.49868766404199477,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.5013123359580053,0.49868766404199477,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.509090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.4909090909090909
