,Fz,F3,Pz,F8,Fp2,F1,CPz,F2
Fz,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.06666666666666667,0.0,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
F8,0.011627906976744186,0.0,0.046511627906976744,0.47674418604651164,0.46511627906976744,0.0,0.0,0.0
Fp2,0.012048192771084338,0.0,0.04819277108433735,0.46987951807228917,0.46987951807228917,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.5068493150684932,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.4625,0.5375,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
