,Fp1,Fz,Oz,TP10,F8,Fp2,AF3,C5
Fp1,0.29605263157894735,0.22697368421052633,0.24013157894736842,0.0,0.23684210526315788,0.0,0.0,0.0
Fz,0.19337016574585636,0.4198895027624309,0.19337016574585636,0.0,0.19337016574585636,0.0,0.0,0.0
Oz,0.24915824915824916,0.23232323232323232,0.26262626262626265,0.0,0.24242424242424243,0.0,0.0,0.013468013468013467
TP10,0.0,0.0,0.0,0.5359477124183006,0.0,0.0,0.42483660130718953,0.0392156862745098
F8,0.17016317016317017,0.16083916083916083,0.17016317016317017,0.0,0.3333333333333333,0.14918414918414918,0.0,0.016317016317016316
Fp2,0.0,0.0,0.0,0.0,0.2,0.653968253968254,0.0,0.14603174603174604
AF3,0.0,0.0,0.0,0.4732824427480916,0.0,0.0,0.5267175572519084,0.0
C5,0.0,0.0,0.02617801047120419,0.03664921465968586,0.03664921465968586,0.2356020942408377,0.0,0.6649214659685864
