,Fz,F3,Pz,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.5151515151515151,0.12121212121212122,0.36363636363636365,0.0,0.0,0.0
F8,0.0,0.0,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.0,0.0,0.0
Fp2,0.0,0.0,0.43373493975903615,0.14457831325301204,0.42168674698795183,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
