,Fz,F3,Pz,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.3,0.35,0.35,0.0,0.0,0.0
F8,0.0,0.0,0.0967741935483871,0.46774193548387094,0.43548387096774194,0.0,0.0,0.0
Fp2,0.0,0.0,0.09375,0.46875,0.4375,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
