,Fz,TP10,T8,F8,Fp2,F1,CPz,FCz
Fz,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
TP10,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.2857142857142857
T8,0.15625,0.03125,0.375,0.0,0.0,0.0,0.0,0.4375
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.08196721311475409,0.01639344262295082,0.21311475409836064,0.0,0.0,0.0,0.0,0.6885245901639344
