,Fp1,TP10,Cz,F8,AF7,C5,FC4,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5504587155963303,0.0,0.0,0.0,0.0,0.0,0.44954128440366975
Cz,0.0,0.0,0.6363636363636364,0.0,0.36363636363636365,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5070422535211268,0.0,0.49295774647887325,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.5102040816326531,0.0,0.0,0.0,0.0,0.0,0.4897959183673469
