,Fz,F3,Pz,F8,Fp2,F1,CPz,F2
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.32978723404255317,0.0,0.0,0.32978723404255317,0.0,0.3404255319148936,0.0
Pz,0.0,0.0,0.4909090909090909,0.0,0.0,0.0,0.0,0.509090909090909
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.3106796116504854,0.0,0.0,0.33980582524271846,0.0,0.34951456310679613,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.23880597014925373,0.0,0.0,0.26865671641791045,0.0,0.4925373134328358,0.0
F2,0.0,0.0,0.45081967213114754,0.0,0.0,0.0,0.0,0.5491803278688525
