,Fz,F3,Pz,F8,Fp2,F1,CPz,F2
Fz,0.8,0.011764705882352941,0.08235294117647059,0.08235294117647059,0.023529411764705882,0.0,0.0,0.0
F3,0.0,0.6744186046511628,0.0,0.0,0.14418604651162792,0.0,0.14883720930232558,0.03255813953488372
Pz,0.026217228464419477,0.0,0.4756554307116105,0.10861423220973783,0.1797752808988764,0.0,0.0,0.20973782771535582
F8,0.03271028037383177,0.004672897196261682,0.1261682242990654,0.4439252336448598,0.38317757009345793,0.004672897196261682,0.0,0.004672897196261682
Fp2,0.0024390243902439024,0.07804878048780488,0.11219512195121951,0.20243902439024392,0.5146341463414634,0.0024390243902439024,0.08780487804878048,0.0
F1,0.0,0.0,0.0,0.0049261083743842365,0.0049261083743842365,0.7216748768472906,0.2684729064039409,0.0
CPz,0.0,0.07390300230946882,0.0,0.0,0.08314087759815242,0.2517321016166282,0.5912240184757506,0.0
F2,0.0,0.051470588235294115,0.40441176470588236,0.0,0.0,0.0,0.0,0.5441176470588235
