,Fp1,TP9,CP1,FT10,Fp2,AF7,FC3,AF8
Fp1,0.5754276827371695,0.0,0.0,0.0,0.26594090202177295,0.15863141524105753,0.0,0.0
TP9,0.0,0.7915451895043731,0.0,0.20845481049562684,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5017543859649123,0.0,0.4982456140350877,0.0,0.0,0.0,0.0
Fp2,0.4516971279373368,0.0,0.0,0.0,0.4464751958224543,0.10182767624020887,0.0,0.0
AF7,0.25853658536585367,0.0,0.0,0.0,0.1024390243902439,0.6390243902439025,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
