,Fp1,TP9,CP1,FT10,Fp2,AF7,FC3,AF8
Fp1,0.4199134199134199,0.0,0.0,0.0,0.42424242424242425,0.15584415584415584,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2237442922374429,0.0,0.0,0.0,0.6027397260273972,0.1735159817351598,0.0,0.0
AF7,0.038894575230296824,0.0,0.0,0.0,0.07983623336745138,0.8812691914022518,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
