,Fp1,TP9,CP1,FT10,Fp2,AF7,FC3,AF8
Fp1,0.4931506849315068,0.0,0.0,0.0,0.5068493150684932,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.1178343949044586,0.0,0.0,0.0,0.8280254777070064,0.054140127388535034,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.028528528528528527,0.9714714714714715,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
