,Fp1,TP9,CP1,FT10,Fp2,AF7,FC3,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6910876132930514,0.0,0.2681268882175227,0.0,0.0,0.04078549848942598,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.42073897497020263,0.0,0.5792610250297974,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FC3,0.0,0.2557077625570776,0.0,0.0,0.0,0.0,0.7442922374429224,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
