,Fp1,TP9,CP1,FT10,Fp2,AF7,FC3,AF8
Fp1,0.5460030165912518,0.0,0.0,0.0,0.36112906701141995,0.08403361344537816,0.0,0.00883430295195001
TP9,0.0,0.556909154194222,0.0,0.2057083188304908,0.0,0.0,0.1583710407239819,0.07901148625130526
CP1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.266098272380525,0.0,0.5140228853488894,0.0,0.0,0.17231321516715278,0.0475656271034328
Fp2,0.37649178113037607,0.0,0.0,0.0,0.5633866246340914,0.05133978833596037,0.0,0.008781805899572169
AF7,0.09607843137254903,0.0,0.0,0.0,0.05661764705882353,0.8473039215686274,0.0,0.0
FC3,0.0,0.2220609579100145,0.0,0.18674407353652636,0.0,0.0,0.5592646347363328,0.03193033381712627
AF8,0.010806735360643378,0.11409901985423473,0.0,0.052777079668258356,0.010304096506659964,0.0,0.033174164362905254,0.7788389042472983
