,F7,FT9,T8,Fp2,AF7,AF3,F5,AF8
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.6979310344827586,0.3020689655172414,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.4137291280148423,0.5862708719851577,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.6181818181818182,0.23272727272727273,0.14909090909090908
F5,0.0,0.0,0.0,0.0,0.0,0.43686006825938567,0.4334470989761092,0.1296928327645051
AF8,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.14492753623188406,0.5507246376811594
