,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.17801047120418848,0.17015706806282724,0.12827225130890052,0.15968586387434555,0.08900523560209424,0.10471204188481675,0.13612565445026178,0.034031413612565446
frontalpole-rh,0.1413673232908459,0.23870220162224798,0.09733487833140209,0.13789107763615296,0.14716106604866744,0.07415990730011587,0.10776361529548088,0.055619930475086905
medialorbitofrontal-lh,0.125,0.1087962962962963,0.19560185185185186,0.17708333333333334,0.041666666666666664,0.1724537037037037,0.17939814814814814,0.0
medialorbitofrontal-rh,0.14301310043668122,0.14519650655021835,0.1517467248908297,0.1943231441048035,0.06441048034934498,0.1299126637554585,0.15611353711790393,0.015283842794759825
parstriangularis-lh,0.10409556313993173,0.1962457337883959,0.051194539249146756,0.08532423208191127,0.3054607508532423,0.02901023890784983,0.05631399317406143,0.17235494880546076
rostralanteriorcingulate-lh,0.1090458488228005,0.09169764560099132,0.1970260223048327,0.16480793060718713,0.028500619578686492,0.22304832713754646,0.18587360594795538,0.0
rostralanteriorcingulate-rh,0.12572759022118743,0.12223515715948778,0.1781140861466822,0.16880093131548313,0.047729918509895226,0.16065192083818394,0.19674039580908032,0.0
temporalpole-lh,0.07006369426751592,0.1305732484076433,0.0,0.03184713375796178,0.2898089171974522,0.0,0.0,0.47770700636942676
