,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parsopercularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
caudalanteriorcingulate-lh,0.5659340659340659,0.06043956043956044,0.019230769230769232,0.026556776556776556,0.08974358974358974,0.08882783882783883,0.14926739926739926,0.0
frontalpole-lh,0.0671892497200448,0.561030235162374,0.0,0.08062709966405375,0.11982082866741321,0.15005599104143338,0.012318029115341545,0.008958566629339306
frontalpole-rh,0.03056768558951965,0.0,0.7889374090247453,0.10334788937409024,0.008733624454148471,0.043668122270742356,0.024745269286754003,0.0
isthmuscingulate-rh,0.043209876543209874,0.09012345679012346,0.08765432098765433,0.6098765432098765,0.030864197530864196,0.10493827160493827,0.03333333333333333,0.0
parsopercularis-lh,0.11361200428724544,0.09967845659163987,0.010718113612004287,0.021436227224008574,0.5101822079314041,0.11146838156484459,0.13290460878885316,0.0
rostralanteriorcingulate-rh,0.09691160809371673,0.13525026624068157,0.0362087326943557,0.09904153354632587,0.11075612353567625,0.476038338658147,0.04579339723109691,0.0
temporalpole-lh,0.21517412935323382,0.008706467661691543,0.021144278606965175,0.028606965174129355,0.14427860696517414,0.053482587064676616,0.5236318407960199,0.004975124378109453
temporalpole-rh,0.0,0.016853932584269662,0.0,0.0,0.0,0.0,0.0056179775280898875,0.9775280898876404
