,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.21634241245136188,0.15603112840466926,0.1303501945525292,0.1377431906614786,0.06342412451361867,0.09766536964980545,0.12801556420233462,0.07042801556420233
frontalpole-rh,0.16659655027345394,0.22086663862010938,0.10685738325620531,0.13125788809423644,0.09718132099284812,0.08119478334034497,0.1085401766933109,0.08750525872949096
medialorbitofrontal-lh,0.1329160530191458,0.10309278350515463,0.19808541973490426,0.15390279823269515,0.05228276877761414,0.14617083946980855,0.13880706921944036,0.07474226804123711
medialorbitofrontal-rh,0.13626453488372092,0.125,0.1438953488372093,0.19694767441860464,0.06031976744186047,0.11555232558139535,0.15007267441860464,0.07194767441860465
parstriangularis-lh,0.09702850212249849,0.1328077622801698,0.0818677986658581,0.0976349302607641,0.3274711946634324,0.06549423893268648,0.0667070952092177,0.13098847786537296
rostralanteriorcingulate-lh,0.11020931225971807,0.08927808628791115,0.1704399829132849,0.14267407090986758,0.05083297736010252,0.21529260999572833,0.16488680051260146,0.05638615976078599
rostralanteriorcingulate-rh,0.13166023166023166,0.10656370656370656,0.14517374517374518,0.15945945945945947,0.04864864864864865,0.14401544401544403,0.22046332046332046,0.044015444015444015
temporalpole-lh,0.09956709956709957,0.11201298701298701,0.1038961038961039,0.10119047619047619,0.10606060606060606,0.0670995670995671,0.06060606060606061,0.3495670995670996
