,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.5574074074074075,0.1361111111111111,0.030555555555555555,0.06018518518518518,0.0,0.0712962962962963,0.08148148148148149,0.06296296296296296
frontalpole-lh,0.1586433260393873,0.524070021881838,0.06455142231947483,0.0525164113785558,0.03282275711159737,0.07768052516411379,0.08971553610503283,0.0
frontalpole-rh,0.036585365853658534,0.059959349593495935,0.483739837398374,0.11991869918699187,0.10873983739837398,0.11382113821138211,0.051829268292682924,0.02540650406504065
medialorbitofrontal-lh,0.07568238213399504,0.052109181141439205,0.14267990074441686,0.4851116625310174,0.08064516129032258,0.10421836228287841,0.05955334987593052,0.0
rostralanteriorcingulate-lh,0.0,0.035,0.13875,0.08125,0.52625,0.1825,0.0,0.03625
rostralanteriorcingulate-rh,0.07421503330161751,0.06374881065651761,0.1027592768791627,0.08753568030447194,0.142721217887726,0.4586108468125595,0.04281636536631779,0.02759276879162702
temporalpole-lh,0.08817635270541083,0.09218436873747494,0.05911823647294589,0.04609218436873747,0.0,0.04809619238476954,0.6112224448897795,0.05511022044088176
temporalpole-rh,0.10167130919220056,0.0,0.023676880222841225,0.0,0.0403899721448468,0.0403899721448468,0.07381615598885793,0.7200557103064067
