,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.2785388127853881,0.0547945205479452,0.1917808219178082,0.1461187214611872,0.0,0.1461187214611872,0.1598173515981735,0.0228310502283105
frontalpole-rh,0.17391304347826086,0.14492753623188406,0.17391304347826086,0.14492753623188406,0.0,0.17391304347826086,0.15942028985507245,0.028985507246376812
medialorbitofrontal-lh,0.16964285714285715,0.05357142857142857,0.22321428571428573,0.13392857142857142,0.0,0.19642857142857142,0.14732142857142858,0.07589285714285714
medialorbitofrontal-rh,0.1565217391304348,0.05217391304347826,0.14782608695652175,0.26521739130434785,0.0,0.10434782608695652,0.26956521739130435,0.004347826086956522
parstriangularis-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.14736842105263157,0.06315789473684211,0.21052631578947367,0.10526315789473684,0.0,0.23684210526315788,0.12105263157894737,0.11578947368421053
rostralanteriorcingulate-rh,0.1652542372881356,0.05084745762711865,0.15677966101694915,0.2457627118644068,0.0,0.11440677966101695,0.2584745762711864,0.00847457627118644
temporalpole-lh,0.02564102564102564,0.0,0.16666666666666666,0.0,0.02564102564102564,0.23076923076923078,0.0,0.5512820512820513
