,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.35714285714285715,0.0,0.0,0.35714285714285715,0.03571428571428571,0.25,0.0,0.0
frontalpole-lh,0.0,0.25,0.0,0.0,0.375,0.0,0.0,0.375
frontalpole-rh,0.05,0.0,0.425,0.025,0.0,0.0,0.375,0.125
medialorbitofrontal-lh,0.296875,0.015625,0.0,0.390625,0.078125,0.1875,0.0,0.03125
medialorbitofrontal-rh,0.0,0.06382978723404255,0.0851063829787234,0.02127659574468085,0.3404255319148936,0.0,0.1276595744680851,0.3617021276595745
parahippocampal-lh,0.3170731707317073,0.0,0.0,0.34146341463414637,0.04878048780487805,0.2926829268292683,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.4090909090909091,0.0,0.045454545454545456,0.0,0.38636363636363635,0.1590909090909091
rostralanteriorcingulate-rh,0.0,0.03773584905660377,0.16981132075471697,0.0,0.24528301886792453,0.0,0.20754716981132076,0.33962264150943394
