,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.4292682926829268,0.04390243902439024,0.04390243902439024,0.13658536585365855,0.15609756097560976,0.06829268292682927,0.04878048780487805,0.07317073170731707
frontalpole-lh,0.017391304347826087,0.26521739130434785,0.17173913043478262,0.14347826086956522,0.08043478260869565,0.0,0.18478260869565216,0.13695652173913042
frontalpole-rh,0.028282828282828285,0.16161616161616163,0.296969696969697,0.13333333333333333,0.06666666666666667,0.0,0.17777777777777778,0.13535353535353536
medialorbitofrontal-lh,0.06581740976645435,0.15286624203821655,0.13800424628450106,0.25690021231422505,0.1040339702760085,0.025477707006369428,0.15074309978768577,0.10615711252653928
medialorbitofrontal-rh,0.05825242718446602,0.11650485436893204,0.09951456310679611,0.12135922330097088,0.3567961165048544,0.014563106796116505,0.09951456310679611,0.13349514563106796
parahippocampal-lh,0.10236220472440945,0.0,0.015748031496062992,0.11023622047244094,0.06299212598425197,0.6771653543307087,0.0,0.031496062992125984
rostralanteriorcingulate-lh,0.02553191489361702,0.1702127659574468,0.20212765957446807,0.16170212765957448,0.07234042553191489,0.0,0.26382978723404255,0.10425531914893617
rostralanteriorcingulate-rh,0.026004728132387706,0.14893617021276595,0.19621749408983452,0.1111111111111111,0.09219858156028368,0.004728132387706856,0.1347517730496454,0.2860520094562648
