,entorhinal-lh,fusiform-lh,isthmuscingulate-lh,lingual-lh,middletemporal-rh,parahippocampal-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.4624505928853755,0.07509881422924901,0.08300395256916997,0.039525691699604744,0.0,0.06719367588932806,0.12648221343873517,0.14624505928853754
fusiform-lh,0.08450704225352113,0.24882629107981222,0.16901408450704225,0.11737089201877934,0.0,0.18779342723004694,0.0,0.19248826291079812
isthmuscingulate-lh,0.07425742574257425,0.13861386138613863,0.3811881188118812,0.1485148514851485,0.0,0.10396039603960396,0.04950495049504951,0.10396039603960396
lingual-lh,0.045454545454545456,0.12878787878787878,0.16666666666666666,0.4772727272727273,0.0,0.06060606060606061,0.0,0.12121212121212122
middletemporal-rh,0.0,0.0,0.0,0.0,0.9245283018867925,0.0,0.0,0.07547169811320754
parahippocampal-lh,0.09268292682926829,0.25365853658536586,0.14146341463414633,0.07804878048780488,0.0,0.24878048780487805,0.0,0.18536585365853658
temporalpole-lh,0.2755102040816326,0.0,0.09183673469387756,0.0,0.0,0.0,0.6122448979591837,0.02040816326530612
transversetemporal-lh,0.12949640287769784,0.1474820143884892,0.08633093525179857,0.07913669064748201,0.014388489208633094,0.1223021582733813,0.014388489208633094,0.4064748201438849
