,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,parsorbitalis-rh
bankssts-lh,0.3170731707317073,0.0,0.036585365853658534,0.2073170731707317,0.09146341463414634,0.1951219512195122,0.1524390243902439,0.0
frontalpole-rh,0.0,0.7846153846153846,0.06153846153846154,0.0,0.0,0.0,0.0,0.15384615384615385
fusiform-lh,0.1044776119402985,0.007462686567164179,0.3283582089552239,0.17164179104477612,0.11940298507462686,0.1044776119402985,0.16417910447761194,0.0
inferiortemporal-lh,0.19879518072289157,0.0,0.0963855421686747,0.30120481927710846,0.07228915662650602,0.1566265060240964,0.1746987951807229,0.0
lingual-lh,0.1056338028169014,0.0,0.08450704225352113,0.09859154929577464,0.30985915492957744,0.18309859154929578,0.21830985915492956,0.0
middletemporal-lh,0.1893491124260355,0.0,0.04142011834319527,0.1301775147928994,0.17751479289940827,0.27218934911242604,0.1893491124260355,0.0
parahippocampal-lh,0.13989637305699482,0.0,0.06735751295336788,0.12953367875647667,0.20207253886010362,0.20207253886010362,0.25906735751295334,0.0
parsorbitalis-rh,0.0,0.27450980392156865,0.0,0.0,0.0,0.0,0.0,0.7254901960784313
