space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION-LEFT,1.0126234030197443,1.000000000000002,0.948115018873403,1.090155524099884,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION-RIGHT,1.0119331065759636,0.9986417661113574,0.9612912578943424,1.069651214135792,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY-LEFT,0.9460692412163,1.0,0.9077108336924512,0.9845064816719228,bootstrap,subcritical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY-RIGHT,0.982521810503462,1.0000000000000022,0.9146439162264852,1.053337040126031,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION,1.0122782547978542,0.9993208830556796,0.9547031383838728,1.079903369117838,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY,0.9642955258598808,1.000000000000001,0.9111773749594682,1.018921760898977,bootstrap,subcritical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,LEFT,0.9793463221180224,1.0000000000000009,0.9279129262829272,1.0373310028859035,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,RIGHT,0.9972274585397128,0.9993208830556798,0.9379675870604136,1.0614941271309113,bootstrap,critical
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,LEFT_vs_RIGHT,-0.0178811364216904,0.0,-0.1335812008479842,0.0993634158254898,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,IMAGERY_vs_EXECUTION,-0.0479827289379732,0.0,-0.1687259941583697,0.0642186225151042,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,ME_LEFT_vs_ME_RIGHT,0.0006902964437809,0.0,-0.1215361952623889,0.1288642662055416,bootstrap,delta
parcel_space,broadband,True,full_window,nearest_vertex,S36,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0364525692871618,0.0,-0.1456262064335797,0.0698625654454377,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION-LEFT,1.0264433231947296,1.0000000000000004,0.9174393102927174,1.174152255584948,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION-RIGHT,1.0149490237695764,1.0000000000000004,0.9340645845691096,1.103274259593264,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY-LEFT,0.95996439750243,1.0000000000000018,0.8697613498317098,1.0579055242635995,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY-RIGHT,0.9200771098827968,0.999999999999998,0.8699692688551931,0.9668019864686768,bootstrap,subcritical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION,1.0206961734821531,1.0000000000000004,0.9257519474309136,1.138713257589106,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY,0.9400207536926132,1.0,0.8698653093434514,1.0123537553661384,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,LEFT,0.9932038603485798,1.000000000000001,0.8936003300622136,1.1160288899242738,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,RIGHT,0.9675130668261864,0.9999999999999992,0.9020169267121512,1.0350381230309704,bootstrap,critical
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,LEFT_vs_RIGHT,0.0256907935223932,0.0,-0.1414377929687568,0.2140119632121225,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,IMAGERY_vs_EXECUTION,-0.0806754197895398,0.0,-0.2688479482456547,0.0866018079352248,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,ME_LEFT_vs_ME_RIGHT,0.0114942994251532,0.0,-0.1858349493005466,0.2400876710158385,bootstrap,delta
parcel_space,lf_mayer,True,full_window,nearest_vertex,S36,Sess01,MI_LEFT_vs_MI_RIGHT,0.0398872876196332,0.0,-0.097040636636967,0.1879362554084066,bootstrap,delta
parcel_space,resp,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION-LEFT,1.0808631049686033,1.0000000000000009,0.8719955937230941,1.3526425095350714,bootstrap,supercritical
parcel_space,resp,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION-RIGHT,1.0490260309436006,1.0000000000000004,0.8662218117024982,1.273702937076522,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY-LEFT,1.0118311562222473,1.0,0.8241990275082585,1.2915250563154412,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S36,Sess01,MOTOR_IMAGERY-RIGHT,1.0486278925503585,0.9999999999999996,0.8396960093470391,1.3160034882246816,bootstrap,critical
parcel_space,resp,True,full_window,nearest_vertex,S36,Sess01,MOTOR_EXECUTION,1.0649445679561018,1.0000000000000004,0.8691087027127962,1.3131727233057968,bootstrap,supercritical
