,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh
caudalmiddlefrontal-lh,0.17558886509635974,0.17558886509635974,0.07922912205567452,0.09207708779443255,0.1777301927194861,0.139186295503212,0.02569593147751606,0.1349036402569593
caudalmiddlefrontal-rh,0.15517241379310345,0.20881226053639848,0.07088122605363985,0.08237547892720307,0.18007662835249041,0.12452107279693486,0.05747126436781609,0.1206896551724138
inferiorparietal-rh,0.10835913312693499,0.10835913312693499,0.3219814241486068,0.10835913312693499,0.10835913312693499,0.12074303405572756,0.0,0.1238390092879257
parsopercularis-lh,0.12612612612612611,0.12612612612612611,0.1111111111111111,0.25225225225225223,0.12612612612612611,0.12912912912912913,0.0,0.12912912912912913
parstriangularis-rh,0.1696969696969697,0.18787878787878787,0.07474747474747474,0.08686868686868687,0.19595959595959597,0.13131313131313133,0.026262626262626262,0.12727272727272726
precentral-lh,0.1547911547911548,0.1547911547911548,0.10073710073710074,0.10565110565110565,0.1547911547911548,0.16461916461916462,0.0,0.16461916461916462
rostralmiddlefrontal-rh,0.15217391304347827,0.34782608695652173,0.0,0.0,0.16304347826086957,0.0,0.33695652173913043,0.0
superiorfrontal-lh,0.15288220551378445,0.15288220551378445,0.10526315789473684,0.10776942355889724,0.15288220551378445,0.16290726817042606,0.0,0.16541353383458646
