,bankssts-lh,caudalanteriorcingulate-lh,isthmuscingulate-lh,isthmuscingulate-rh,lingual-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.3805970149253731,0.0,0.16417910447761194,0.26865671641791045,0.1865671641791045,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5866666666666667,0.0,0.0,0.0,0.0,0.29333333333333333,0.12
isthmuscingulate-lh,0.17045454545454544,0.0,0.4602272727272727,0.26136363636363635,0.06818181818181818,0.03977272727272727,0.0,0.0
isthmuscingulate-rh,0.14225941422594143,0.0041841004184100415,0.1506276150627615,0.4811715481171548,0.13807531380753138,0.07531380753138076,0.008368200836820083,0.0
lingual-lh,0.14166666666666666,0.0,0.05,0.2,0.5166666666666667,0.09166666666666666,0.0,0.0
pericalcarine-lh,0.0,0.0,0.09420289855072464,0.16666666666666666,0.057971014492753624,0.6521739130434783,0.0,0.028985507246376812
rostralanteriorcingulate-lh,0.0,0.30718954248366015,0.0,0.0,0.0,0.0,0.6143790849673203,0.0784313725490196
rostralanteriorcingulate-rh,0.0,0.1743119266055046,0.009174311926605505,0.0,0.0,0.01834862385321101,0.11926605504587157,0.6788990825688074
