,bankssts-lh,entorhinal-lh,isthmuscingulate-lh,lingual-lh,lingual-rh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
bankssts-lh,0.7837837837837838,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.02702702702702703
entorhinal-lh,0.0,0.3333333333333333,0.26666666666666666,0.18666666666666668,0.0,0.0,0.21333333333333335,0.0
isthmuscingulate-lh,0.0,0.1270718232044199,0.3425414364640884,0.13259668508287292,0.13259668508287292,0.12154696132596685,0.10497237569060773,0.03867403314917127
lingual-lh,0.09558823529411764,0.1323529411764706,0.16176470588235295,0.3161764705882353,0.029411764705882353,0.07352941176470588,0.14705882352941177,0.04411764705882353
lingual-rh,0.0,0.0,0.2376237623762376,0.07920792079207921,0.32673267326732675,0.2376237623762376,0.0,0.1188118811881188
parahippocampal-lh,0.030612244897959183,0.0,0.17346938775510204,0.16326530612244897,0.20408163265306123,0.2857142857142857,0.02040816326530612,0.12244897959183673
temporalpole-lh,0.0,0.19642857142857142,0.20535714285714285,0.17857142857142858,0.0,0.0,0.41964285714285715,0.0
transversetemporal-rh,0.047619047619047616,0.0,0.047619047619047616,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.0,0.5238095238095238
