,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.01694027299196232,0.016566135079146158,0.01665866642840172,0.016644759375531667,0.01660210346417733,0.016426000549998175,0.016692362555424084,0.016470525966840864,0.016728733692975714,0.01661467301178275,0.016589533916571905,0.016573354605693043,0.01691152413347804,0.016649706644069742,0.016697309823962163,0.01669102505015945,0.01672739618771108,0.0,0.016554500284284908,0.016739965735316498,0.01665465391260782,0.01674625050911921,0.01675253528292192,0.016816317773693204,0.016632189827926247,0.01675253528292192,0.016709879371567583,0.01675253528292192,0.01649432755678707,0.016905239359675327,0.01678756891520892,0.016673508234015953,0.0163604778014418,0.01672739618771108,0.01649432755678707,0.01665866642840172,0.01667979300781866,0.016751197777657288,0.016619620280320824,0.016653719159863647,0.01661507576430321,0.0166636136969398,0.01677005209906542,0.016774999367603495,0.016722448919173002,0.016470525966840864,0.01672739618771108,0.016709879371567583,0.016677520749809854,0.01665104414933438,0.016476810740643576,0.016686077781621372,0.01667979300781866,0.016698647329226796,0.016697309823962163,0.016594883937630443,0.016698647329226796,0.016611063248509306,0.016709879371567583,0.016595818690374617,0.01666722346021324
Fz,0.016614370287117784,0.017133433763920958,0.016990827879051443,0.016579189292378442,0.016436583407508927,0.017048835568312957,0.01668090750887808,0.016234087927465744,0.016859635341443018,0.01651359302357423,0.016334865191009296,0.016351985211900923,0.016942351631138858,0.016435642454552847,0.016561128318530734,0.0165734826187479,0.01669896848272579,0.0,0.01630444991694442,0.016812100046486513,0.016406168133444053,0.016817806720117054,0.016930938283877775,0.016752210451312838,0.016507886349943685,0.01688340298892127,0.01666284653503037,0.016859635341443018,0.016185611679553156,0.016829220067378137,0.016835867693964765,0.01651359302357423,0.01597458666701118,0.016704675156356333,0.01617990500592261,0.01697847357883428,0.016543067344683027,0.016752210451312838,0.016406168133444053,0.017103959442812164,0.017108725163486625,0.01683016102033422,0.016859635341443018,0.016710381829986874,0.01678833239900826,0.01617990500592261,0.016740797104051755,0.016740797104051755,0.017180969058877466,0.0167170294565735,0.016221733627248575,0.016621017913704406,0.016615311240073864,0.01678833239900826,0.016633372213921575,0.01708019179533391,0.016764564751530008,0.016948999257725483,0.016644785561182658,0.016358632838487548,0.016531653997421937
F3,0.01661391368583296,0.01698215814629122,0.016981920036455322,0.016584147423263,0.016459319608337894,0.016834041162949107,0.016684971740263427,0.016281198252589932,0.01686309309601139,0.016536616647085424,0.016358495291337465,0.01635873340117336,0.016916624746670134,0.016459557718173784,0.016584147423263,0.01657814654878183,0.016702736253871045,0.0,0.0163289671386034,0.0168393277079226,0.016429791455603828,0.01684532858240377,0.016958154648366537,0.01675626790452979,0.016530615772604257,0.016910623872188963,0.01666720722665581,0.016886858484100174,0.016210140198159466,0.01683356494327732,0.0168393277079226,0.016536616647085424,0.016002966909349225,0.016732502516441004,0.016204139323678292,0.016970156397328878,0.016548618396047765,0.01678003329261858,0.016429791455603828,0.017053216200721685,0.016940866354430706,0.01685709222153022,0.01686309309601139,0.016714738002833386,0.01681556231983381,0.016204139323678292,0.01674426615556745,0.01674426615556745,0.01704145256159524,0.01674426615556745,0.0162456692253747,0.016625677324959405,0.016619676450478234,0.01681556231983381,0.016637440964085853,0.017011686299025282,0.016768031543656237,0.01694039013475892,0.016649442713048194,0.016382260679426254,0.016560382035174213
F7,0.016747374163935024,0.016576103826116934,0.01666708757719306,0.016729976808333075,0.01664428378518833,0.016412827434431614,0.016778171902072533,0.01647560095710023,0.01671257945273113,0.01668178171459362,0.016561293980244973,0.01652920248724247,0.016916056992023122,0.01664698700338972,0.016747374163935024,0.016740673972667243,0.016747374163935024,0.0,0.01653319946030886,0.016747374163935024,0.016633586620854162,0.016719279643998906,0.016743377190868637,0.016830363968878378,0.016699179070195566,0.016743377190868637,0.01671257945273113,0.016760774546470583,0.016412711725960216,0.016788869066406704,0.01677147171080475,0.016723276617065297,0.016228041005606562,0.016747374163935024,0.016412711725960216,0.016632292865989166,0.01669518209712918,0.016723276617065297,0.016633586620854162,0.016663090604126674,0.016537312141846644,0.016671084550259452,0.016778171902072533,0.016778171902072533,0.016729976808333075,0.016406011534692434,0.016747374163935024,0.016747374163935024,0.0166871881509964,0.01668178171459362,0.01644750643716411,0.016736676999600856,0.016747374163935024,0.016688481905861398,0.01678216887513892,0.016604198346053048,0.016729976808333075,0.016584097772249708,0.016760774546470583,0.016585391527114704,0.016699179070195566
FT9,0.01668612204761192,0.016446418105743356,0.01653671837057539,0.016640971915195903,0.016877253546082868,0.016283061148918337,0.016665324145860236,0.016765891343637068,0.016581868502991405,0.016884230185977112,0.016870276906188628,0.01662701863540742,0.01684618871138638,0.016849479004436937,0.016832103413666852,0.01682512677377261,0.016651370866071748,0.0,0.016811173493984127,0.016616619684531576,0.016894629136852954,0.01660622073365573,0.016630572964320064,0.016717450918170493,0.016908582416641442,0.016630572964320064,0.016616619684531576,0.016630572964320064,0.016738116801991137,0.016693098687506163,0.016640971915195903,0.016884230185977112,0.016588713124954607,0.016633995275301662,0.016738116801991137,0.016519342779805303,0.016616619684531576,0.016609643044637336,0.016870276906188628,0.016533296059593788,0.016408244613221587,0.016540140681556986,0.01664794855509015,0.01668269973663032,0.01659924409376149,0.016731140162096897,0.016651370866071748,0.016633995275301662,0.016557648290258117,0.01655053963243283,0.016755492392761223,0.016640971915195903,0.016651370866071748,0.01657489186309716,0.016668746456841833,0.016474192647389287,0.01659924409376149,0.016470638318476644,0.016665324145860236,0.016852901315418542,0.016644394226177507
FC5,0.01663989686588637,0.01719433869546214,0.01701392186676218,0.01657448447272105,0.016412267993467802,0.01719354536257857,0.01667709089766336,0.016250051514214554,0.016881510414664402,0.016490078397225452,0.016309661568525494,0.016308868235641927,0.016922920119528635,0.016411474660584235,0.01653808377382763,0.01655048178441996,0.01667709089766336,0.0,0.016279063208486454,0.016833505038062226,0.016381669633428762,0.016821107027469896,0.016935318130120964,0.016749098962566628,0.01648427605837107,0.016887312753518784,0.016640690198769938,0.016881510414664402,0.016159049766981008,0.016880717081780836,0.016881510414664402,0.016490078397225452,0.015928247563028165,0.01670689592481883,0.016135047078679916,0.016983323506723144,0.01651988342438092,0.01675490130142101,0.016381669633428762,0.01712813296941325,0.01723574840032637,0.016851705387508936,0.016857507726363317,0.016688695575372118,0.016809502349761134,0.016153247428126627,0.016719293935411154,0.016719293935411154,0.01722414372261761,0.016737494284857865,0.016195450465874426,0.01659848716102214,0.016592684822167757,0.016791302000314423,0.016629085521061175,0.01710413028111216,0.016761496973158957,0.016953518479567675,0.016622489849323227,0.016333664256826586,0.01653228143497325
FC1,0.01671941031362098,0.016634046382254915,0.016725961095673297,0.01669535681864816,0.016592592056704568,0.016469971183918075,0.016820025442328128,0.01642421759189483,0.016754415739461986,0.016664752541623026,0.016509479640917923,0.016494126561233866,0.016994950689190182,0.016594741689941017,0.01669535681864816,0.016688806036595845,0.016754415739461986,0.0,0.016481024997129234,0.01677191845238249,0.016581640125836378,0.016760966521514303,0.016785020016487122,0.016820025442328128,0.016664752541623026,0.016785020016487122,0.01671941031362098,0.016802522729407625,0.016360757522265137,0.016760966521514303,0.016778469234434806,0.016671303323675342,0.016174778462191924,0.016736913026541483,0.01637826023518564,0.016690955669832294,0.016642848679886656,0.016712859531568664,0.016581640125836378,0.01672155994685743,0.01661214252051854,0.016712859531568664,0.016820025442328128,0.016785020016487122,0.01677191845238249,0.016354206740212818,0.01677191845238249,0.01677191845238249,0.01674561344183025,0.016706308749516348,0.01641981644307896,0.01671941031362098,0.016712859531568664,0.016730362244489167,0.01674786495740967,0.016662501026043604,0.01677191845238249,0.016642848679886656,0.0167434638085938,0.01653353313589074,0.016647249828702523
C3,0.016676777596809838,0.016363972909116148,0.016470059250556605,0.01662509801024653,0.016866269414208632,0.016177208260031196,0.016632347690516823,0.01696237890706495,0.016573418423683223,0.016890745623333363,0.016925198681042232,0.016600621801121797,0.01675472873614048,0.016821839507915617,0.016821839507915617,0.016814589827645325,0.016642324539100965,0.0,0.01687624626279277,0.016607871481392096,0.01695240205848081,0.01658066810395352,0.01658066810395352,0.0167257300150593,0.016897995303603655,0.01658791778422381,0.016607871481392096,0.016597894632807954,0.01691794900077194,0.0166595510679554,0.016566168743412928,0.016873519094478928,0.016804612979061183,0.01662509801024653,0.016893472791647206,0.016477308930826905,0.016590644952537658,0.016600621801121797,0.016841793205083902,0.016450105553388328,0.016319543002823133,0.016531715685704055,0.01663959737078712,0.01667405042849599,0.016590644952537658,0.01692792584935608,0.016642324539100965,0.01662509801024653,0.016516284500492223,0.016541692534288194,0.016900722471917505,0.016632347690516823,0.016642324539100965,0.016548942214558493,0.016676777596809838,0.01640840281540916,0.016590644952537658,0.01642835651257744,0.016656823899641557,0.016935175529626374,0.01663507485883067
T7,0.016717952086307365,0.016772104929208546,0.016847677078392805,0.016640890086182046,0.016516519920667383,0.01663167028398157,0.016723306912878138,0.016315832680497924,0.016841577326351505,0.016593581920792702,0.01641654876331792,0.01641729368878845,0.016923994153047593,0.016517264846137913,0.016640890086182046,0.016634790334140746,0.016758415574184882,0.0,0.016387539854052474,0.016829377822268902,0.016487511011401938,0.01681792324365683,0.01688888549174085,0.01681182349161553,0.016587482168751402,0.016865231409046177,0.016723306912878138,0.016841577326351505,0.01626926944057911,0.016912539574435524,0.016835477574310205,0.016593581920792702,0.016082271555433316,0.01674086124353151,0.016263169688537808,0.01681256841708606,0.0166057814248753,0.016788169408920854,0.016487511011401938,0.016859876582475404,0.016772849854679077,0.016794269160962157,0.016859131657004874,0.016770615078267485,0.016788169408920854,0.016263169688537808,0.016775969904838255,0.016775969904838255,0.016848422003863335,0.016717207160836835,0.016304378101885855,0.01668209849953009,0.01667599874748879,0.016788169408920854,0.016693553078142166,0.01680111383847399,0.016764515326226186,0.016782814582350085,0.016705752582224766,0.01644020284601259,0.016593581920792702
TP9,0.016688806731933528,0.016425374037529118,0.016533156633355132,0.01665421782113833,0.016800605191199962,0.016239150891595944,0.01666085711711692,0.016708886049135615,0.016602334454945532,0.016913634652102324,0.01679396589522137,0.01660635031838595,0.016815114784793077,0.016827162375114328,0.016851096126490515,0.016844456830511924,0.016688806731933528,0.0,0.016800605191199962,0.01663692336574073,0.01688306160474754,0.016626268206321723,0.016626268206321723,0.016753968690083512,0.016896340196704725,0.016650201957697914,0.01665421782113833,0.016626268206321723,0.016680936434319008,0.016688806731933528,0.01661298961436454,0.016885685037285714,0.016549220087116803,0.016671512276535932,0.016680936434319008,0.016539795929333724,0.01663692336574073,0.01664757852515974,0.016848472693952343,0.016511846314517117,0.016362835511917313,0.01656110624817174,0.016667496413095513,0.016719379779288314,0.01661962891034313,0.016674297138340417,0.016688806731933528,0.016671512276535932,0.01660094202404329,0.01657176140759075,0.016698230889716607,0.01667815157251452,0.016688806731933528,0.01659569515896694,0.01670610118733113,0.016453323652345725,0.01661962891034313,0.016491928426581343,0.01670208532389071,0.01681789964659756,0.01664757852515974
