,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.16666666666666666,0.1388888888888889,0.0,0.1527777777777778,0.16666666666666666,0.125,0.125,0.125
inferiorparietal-rh,0.14285714285714285,0.16883116883116883,0.05194805194805195,0.14285714285714285,0.14285714285714285,0.11688311688311688,0.11688311688311688,0.11688311688311688
parsopercularis-lh,0.0,0.07017543859649122,0.9298245614035088,0.0,0.0,0.0,0.0,0.0
postcentral-lh,0.16666666666666666,0.1388888888888889,0.0,0.1527777777777778,0.16666666666666666,0.125,0.125,0.125
precentral-lh,0.16666666666666666,0.1388888888888889,0.0,0.1527777777777778,0.16666666666666666,0.125,0.125,0.125
superiorfrontal-lh,0.14925373134328357,0.14925373134328357,0.0,0.14925373134328357,0.14925373134328357,0.13432835820895522,0.13432835820895522,0.13432835820895522
superiorfrontal-rh,0.14925373134328357,0.14925373134328357,0.0,0.14925373134328357,0.14925373134328357,0.13432835820895522,0.13432835820895522,0.13432835820895522
superiorparietal-lh,0.14925373134328357,0.14925373134328357,0.0,0.14925373134328357,0.14925373134328357,0.13432835820895522,0.13432835820895522,0.13432835820895522
