,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.2653061224489796,0.0,0.24489795918367346,0.0,0.16326530612244897,0.16326530612244897,0.16326530612244897,0.0
lateralorbitofrontal-lh,0.0,0.38461538461538464,0.0,0.28846153846153844,0.0,0.0,0.038461538461538464,0.28846153846153844
lateralorbitofrontal-rh,0.2708333333333333,0.0,0.25,0.0,0.16666666666666666,0.16666666666666666,0.14583333333333334,0.0
medialorbitofrontal-lh,0.0,0.3148148148148148,0.0,0.37037037037037035,0.0,0.0,0.12962962962962962,0.18518518518518517
medialorbitofrontal-rh,0.2127659574468085,0.0,0.2127659574468085,0.0,0.2553191489361702,0.2553191489361702,0.06382978723404255,0.0
parsorbitalis-rh,0.2222222222222222,0.0,0.2222222222222222,0.0,0.24444444444444444,0.24444444444444444,0.06666666666666667,0.0
parstriangularis-rh,0.14634146341463414,0.0975609756097561,0.12195121951219512,0.21951219512195122,0.024390243902439025,0.024390243902439025,0.36585365853658536,0.0
rostralanteriorcingulate-lh,0.0,0.3333333333333333,0.0,0.20512820512820512,0.0,0.0,0.0,0.46153846153846156
