,fusiform-rh,inferiortemporal-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
fusiform-rh,0.28205128205128205,0.15384615384615385,0.0,0.1282051282051282,0.05128205128205128,0.10256410256410256,0.28205128205128205,0.0
inferiortemporal-rh,0.09876543209876543,0.1728395061728395,0.08641975308641975,0.16049382716049382,0.12345679012345678,0.14814814814814814,0.13580246913580246,0.07407407407407407
insula-rh,0.012987012987012988,0.11688311688311688,0.18181818181818182,0.15584415584415584,0.16883116883116883,0.14285714285714285,0.05194805194805195,0.16883116883116883
isthmuscingulate-rh,0.07368421052631578,0.15789473684210525,0.10526315789473684,0.16842105263157894,0.1368421052631579,0.15789473684210525,0.10526315789473684,0.09473684210526316
lateralorbitofrontal-rh,0.04597701149425287,0.13793103448275862,0.12643678160919541,0.1724137931034483,0.16091954022988506,0.16091954022988506,0.08045977011494253,0.11494252873563218
parahippocampal-rh,0.06896551724137931,0.16091954022988506,0.10344827586206896,0.1724137931034483,0.13793103448275862,0.16091954022988506,0.10344827586206896,0.09195402298850575
temporalpole-rh,0.20689655172413793,0.15517241379310345,0.034482758620689655,0.13793103448275862,0.08620689655172414,0.1206896551724138,0.2413793103448276,0.017241379310344827
transversetemporal-rh,0.0,0.10810810810810811,0.20270270270270271,0.14864864864864866,0.16216216216216217,0.13513513513513514,0.04054054054054054,0.20270270270270271
