,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.4367816091954023,0.0,0.0,0.0,0.12643678160919541,0.0,0.4367816091954023,0.0
parsopercularis-lh,0.0,0.48484848484848486,0.0,0.0,0.0,0.5151515151515151,0.0,0.0
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.7631578947368421,0.0,0.23684210526315788,0.0,0.0
rostralmiddlefrontal-rh,0.29545454545454547,0.0,0.0,0.0,0.4090909090909091,0.0,0.29545454545454547,0.0
superiortemporal-lh,0.0,0.25,0.0,0.140625,0.0,0.609375,0.0,0.0
superiortemporal-rh,0.4367816091954023,0.0,0.0,0.0,0.12643678160919541,0.0,0.4367816091954023,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
