,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.3275862068965517,0.0,0.29310344827586204,0.0,0.0,0.33620689655172414,0.04310344827586207,0.0
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.2755905511811024,0.0,0.33858267716535434,0.0,0.07086614173228346,0.2755905511811024,0.03937007874015748,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.8857142857142857,0.0,0.11428571428571428,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.14285714285714285,0.0,0.5510204081632653,0.0,0.30612244897959184,0.0
superiortemporal-lh,0.296875,0.0,0.265625,0.0234375,0.0,0.375,0.0390625,0.0
superiortemporal-rh,0.1111111111111111,0.0,0.1111111111111111,0.0,0.24074074074074073,0.1111111111111111,0.42592592592592593,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
