,Fp1,TP9,P7,O1,F8,Fp2,AF8,AF4
Fp1,0.7727272727272727,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3790322580645161,0.0,0.0,0.0,0.0,0.0,0.6209677419354839,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
