,Fp1,TP9,P7,TP10,F8,Fp2,AF7,AF8
Fp1,0.5533707865168539,0.0,0.0,0.0,0.0,0.44662921348314605,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.6237623762376238,0.0,0.0,0.37623762376237624
Fp2,0.4604105571847507,0.0,0.0,0.0,0.0,0.5395894428152492,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.49777777777777776,0.0,0.0,0.5022222222222222
