,Fp1,TP9,P7,TP10,F8,Fp2,AF7,AF8
Fp1,0.8857142857142857,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.6836734693877551,0.0,0.0,0.3163265306122449,0.0
F8,0.0,0.0,0.0,0.0,0.628140703517588,0.0,0.0,0.37185929648241206
Fp2,0.36619718309859156,0.0,0.0,0.0,0.0,0.6338028169014085,0.0,0.0
AF7,0.0,0.0,0.0,0.4189189189189189,0.0,0.0,0.581081081081081,0.0
AF8,0.0,0.0,0.0,0.0,0.41304347826086957,0.0,0.0,0.5869565217391305
