,Fp1,TP9,P7,O1,F8,Fp2,AF8,AF4
Fp1,0.4504792332268371,0.0,0.0,0.0,0.0,0.44568690095846647,0.07667731629392971,0.027156549520766772
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4353312302839117,0.0,0.0,0.0,0.0,0.46214511041009465,0.06624605678233439,0.03627760252365931
AF8,0.22935779816513763,0.0,0.0,0.0,0.0,0.2018348623853211,0.5688073394495413,0.0
AF4,0.08064516129032258,0.0,0.0,0.0,0.0,0.11290322580645161,0.0,0.8064516129032258
