,Fp1,TP9,P7,O1,F8,Fp2,AF8,AF4
Fp1,0.8493975903614458,0.0,0.15060240963855423,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.04186046511627907,0.0,0.8635658914728682,0.0,0.0,0.0,0.0,0.09457364341085271
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.3023255813953488,0.0,0.0,0.0,0.0,0.6976744186046512
