,Fp1,TP9,P7,O1,F8,Fp2,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5295815295815296,0.0,0.4704184704184704,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.4957983193277311,0.0,0.5042016806722689
AF8,0.0,0.0,0.0,0.0,0.5015337423312883,0.0,0.49846625766871167,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.2542372881355932,0.0,0.7457627118644068
