,Fz,F3,FC1,FC6,FC2,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.2920353982300885,0.0,0.26548672566371684,0.2920353982300885,0.0,0.0,0.1504424778761062
FC1,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0
FC6,0.0,0.2692307692307692,0.0,0.2980769230769231,0.2692307692307692,0.0,0.0,0.16346153846153846
FC2,0.0,0.2956521739130435,0.0,0.2608695652173913,0.2956521739130435,0.0,0.0,0.14782608695652175
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.3584905660377358,0.0,0.0,0.0,0.6415094339622641,0.0
FCz,0.0,0.2537313432835821,0.0,0.2537313432835821,0.2537313432835821,0.0,0.0,0.23880597014925373
