,Fz,F3,FC1,FC6,FC2,F1,F5,FCz
Fz,0.2523933855526545,0.18973020017406442,0.15752828546562228,0.13577023498694518,0.11053089643167972,0.02175805047867711,0.09486510008703221,0.03742384682332463
F3,0.08276959808993235,0.28810187027457224,0.04735376044568245,0.2574612017508953,0.23318742538798248,0.005173099880620772,0.03064066852367688,0.055312375646637484
FC1,0.19767441860465115,0.1331923890063425,0.3107822410147992,0.080338266384778,0.035940803382663845,0.03276955602536998,0.20930232558139536,0.0
FC6,0.05766920304365238,0.2515018021625951,0.02803364036844213,0.31117340808970767,0.25070084100921103,0.0184221065278334,0.013616339607529036,0.06888265919102923
FC2,0.04797047970479705,0.23206232062320623,0.011480114801148012,0.25338253382533826,0.3034030340303403,0.04715047150471505,0.004920049200492005,0.0996309963099631
F1,0.026483050847457626,0.012711864406779662,0.03072033898305085,0.04766949152542373,0.11864406779661017,0.4025423728813559,0.1694915254237288,0.1917372881355932
F5,0.0856,0.0616,0.16,0.028,0.008,0.1304,0.5264,0.0
FCz,0.039603960396039604,0.13051305130513052,0.0,0.16021602160216022,0.22142214221422143,0.1692169216921692,0.0009000900090009,0.2781278127812781
