,F3,T8,FC6,FC2,AF7,F5,FC4,FCz
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.5945945945945946,0.24324324324324326,0.0,0.0,0.0,0.10810810810810811,0.05405405405405406
FC6,0.0,0.43478260869565216,0.391304347826087,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.8823529411764706,0.0
FCz,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.0,0.0,0.5714285714285714
