,Fp1,FC2,F4,AF7,AF3,F1,F2,FCz
Fp1,0.3235294117647059,0.0,0.3382352941176471,0.3382352941176471,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.3026315789473684,0.0,0.34210526315789475,0.35526315789473684,0.0,0.0,0.0,0.0
AF7,0.26436781609195403,0.0,0.3103448275862069,0.42528735632183906,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.609375,0.0,0.390625,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.52,0.0,0.48,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
