,F3,T8,FC6,FC2,AF7,F5,FC4,FCz
F3,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
