,Fp1,FC2,F4,AF7,AF3,F1,F2,FCz
Fp1,0.2523364485981308,0.0,0.2616822429906542,0.2616822429906542,0.0,0.22429906542056074,0.0,0.0
FC2,0.0,0.3695652173913043,0.0,0.0,0.30434782608695654,0.0,0.32608695652173914,0.0
F4,0.23684210526315788,0.0,0.2719298245614035,0.2807017543859649,0.0,0.21052631578947367,0.0,0.0
AF7,0.2222222222222222,0.0,0.2619047619047619,0.31746031746031744,0.0,0.1984126984126984,0.0,0.0
AF3,0.0,0.22123893805309736,0.0,0.0,0.40707964601769914,0.0,0.37168141592920356,0.0
F1,0.24761904761904763,0.0,0.24761904761904763,0.2571428571428571,0.0,0.24761904761904763,0.0,0.0
F2,0.0,0.23275862068965517,0.0,0.0,0.3879310344827586,0.0,0.3793103448275862,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
